id,name,mass_g,fall,year,latitude,longitude
10175,Frankel City,4700,Found,1977,32.33333,-102.745
10840,Fuyang,2500,Fell,1977,32.9,115.9
10844,Gaines County Park,13700,Found,1977,32.83333,-102.73333
12003,Iguaracu,1200,Fell,1977,-23.2,-51.83333
12039,Innisfree,4576,Fell,1977,53.415,-111.3375
12073,Jaralito,11138,Found,1977,26.26583,-103.885
14716,Louisville,1300,Fell,1977,38.25,-85.75
15493,Merweville,6970,Found,1977,-32.75833,21.68333
16642,Millarville,15636,Found,1977,50.79722,-114.30944
16932,Nazareth (e),13100,Found,1977,34.58333,-102.05
18904,Purgatory Peak A77006,19068,Found,1977,-77.33333,162.3
23505,Seth Ward,3800,Found,1977,34.26889,-101.64722
24346,Xingyang,75500,Fell,1977,32.33333,114.31667
30360,Ybbsitz,15000,Found,1977,47.96,14.89
32771,Purmela,4500,Found,1977,29.5,-98.05
45977,El Paso de Aguila,17226,Fell,1977,25.37,-97.37
50998,Larned,28100,Found,1977,38.1995,-99.162
1666,Allan Hills A78050,1045,Found,1978,-76.71667,159.66667
1699,Allan Hills A78084,14280,Found,1978,-76.71667,159.66667
1727,Allan Hills A78112,2485,Found,1978,-76.71667,159.66667
1745,Allan Hills A78130,2733,Found,1978,-76.71667,159.66667
1864,Allan Hills A78251,1312,Found,1978,-76.71667,159.66667
1865,Allan Hills A78252,2789,Found,1978,-76.71667,159.66667
2280,Allred,6570,Found,1978,33.1,-102.95
4923,Bakhardok,4120,Found,1978,38.6,58
4970,Bates Nunataks A78002,4301,Found,1978,-80.25,153.5
4971,Bates Nunataks A78004,1079,Found,1978,-80.25,153.5
5120,Bouvante,8300,Found,1978,44.92222,5.26778
5131,Brainard,138300,Found,1978,41.15333,-96.955
5357,Chitenay,4000,Fell,1978,47.47083,0.97667
5376,Claytonville (b),5136,Found,1978,34.34833,-101.65833
6677,Derrick Peak A78001,15200,Found,1978,-80.06667,156.38333
6678,Derrick Peak A78002,7188,Found,1978,-80.06667,156.38333
6681,Derrick Peak A78005,18600,Found,1978,-80.06667,156.38333
6683,Derrick Peak A78007,11800,Found,1978,-80.06667,156.38333
6684,Derrick Peak A78008,59400,Found,1978,-80.06667,156.38333
6685,Derrick Peak A78009,138100,Found,1978,-80.06667,156.38333
6687,Derrick Peak A78011,31800,Found,1978,-80.06667,156.38333
6688,Derrick Peak A78012,26000,Found,1978,-80.06667,156.38333
6689,Derrick Peak A78013,10600,Found,1978,-80.06667,156.38333
